ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL,B365W,B365L,B&WW,B&WL,EXW,EXL,PSW,PSL,WPts,LPts,UBW,UBL,LBW,LBL,SJW,SJL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL,MaxWin,MaxLoss,AvgWin,AvgLoss,PlayerA,PlayerB,RankA,RankB,RankDiff,WinnerBinary,MaxOddsPlayerA,MaxOddsPlayerB,AvgOddsPlayerA,AvgOddsPlayerB,H2H_A_wins,H2H_B_wins,H2H_Diff,WinsA,LossesA,WinsB,LossesB,WinRateA_cum,WinRateB_cum,Form10A,Form10B,RestDaysA,RestDaysB,DiffWR,DiffForm,DiffRest,LogRankDiff,H2HDiff,ProbA_odds,ProbB_odds,OddsProbDiff,WinRateA_x_Rank,WinRateB_x_Rank,EfficiencyDiff
34,Nottingham,Nottingham Open,2004-06-14,International,Outdoor,Grass,1st Round,3.0,Spadea V.,Carraz G.,30.0,64,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.85,1.9,,,1.6,1.9,,,1.73,2.0,,,1.75,2.0,1.83,2.0,,,,,,,,,,,,,,,1.85,2.0,1.752,1.96,Carraz G.,Spadea V.,64.0,30.0,34.0,0,,,,,0,1,-1,23,26,72,80,0.5,0.36363636363636365,0.5,0.4,338,357,0.13636363636363635,0.09999999999999998,-19,0.757685701697516,-1,0.3333333333333333,0.3333333333333333,0.0,0.0078125,0.012121212121212121,-0.004308712121212121
34,Nottingham,Nottingham Open,2004-06-14,International,Outdoor,Grass,1st Round,3.0,Bjorkman J.,Qureshi A.,27.0,284,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,1.15,3.8,,,1.14,5.0,,,1.1,5.85,,,,,,,,,,,,,,,,,1.15,5.85,1.13,4.883333333,Bjorkman J.,Qureshi A.,27.0,284.0,-257.0,1,,,,,1,0,1,114,102,0,0,0.6923076923076923,0.5,0.7,0.5,4,30,0.1923076923076923,0.19999999999999996,-26,-2.353137372156877,1,0.3333333333333333,0.3333333333333333,0.0,0.02564102564102564,0.0017605633802816902,0.02388046226074395
32,Queens Club,Stella Artois,2004-06-13,International,Outdoor,Grass,The Final,3.0,Roddick A.,Grosjean S.,2.0,13,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.25,3.85,,,1.25,3.2,,,1.2,4.33,,,1.26,3.59,1.247,4.4,,,,,,,,,,,,,,,1.26,4.4,1.2414,3.874,Grosjean S.,Roddick A.,13.0,2.0,11.0,0,,,,,0,8,-8,178,99,198,66,0.7666666666666667,0.7777777777777778,0.9,0.9,1,1,-0.011111111111111072,0.0,0,1.8718021769015913,-8,0.3333333333333333,0.3333333333333333,0.0,0.05897435897435898,0.3888888888888889,-0.3299145299145299
31,Halle,Gerry Weber Open,2004-06-13,International,Outdoor,Grass,The Final,3.0,Federer R.,Fish M.,1.0,23,6.0,0.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.14,5.4,,,,,,,1.12,5.5,,,1.15,5.5,1.148,6.1,,,,,,,,,,,,,,,1.15,6.1,1.1395,5.625,Federer R.,Fish M.,1.0,23.0,-22.0,1,,,,,9,1,8,239,89,70,53,0.7804878048780488,0.64,1.0,0.7,1,1,0.1404878048780488,0.30000000000000004,0,-3.1354942159291497,8,0.3333333333333333,0.3333333333333333,0.0,0.7804878048780488,0.02782608695652174,0.752661717921527
31,Halle,Gerry Weber Open,2004-06-12,International,Outdoor,Grass,Semifinals,3.0,Federer R.,Novak J.,1.0,19,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.15,5.25,,,,,,,1.143,5.0,,,1.15,5.2,1.156,5.9,,,,,,,,,,,,,,,1.156,5.9,1.14975,5.3375,Federer R.,Novak J.,1.0,19.0,-18.0,1,,,,,4,3,1,238,89,158,103,0.775,0.6111111111111112,1.0,0.7,1,1,0.16388888888888886,0.30000000000000004,0,-2.9444389791664403,1,0.3333333333333333,0.3333333333333333,0.0,0.775,0.032163742690058485,0.7428362573099415
31,Halle,Gerry Weber Open,2004-06-12,International,Outdoor,Grass,Semifinals,3.0,Fish M.,Schuettler R.,23.0,8,6.0,4.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.82,1.95,,,,,,,1.833,1.833,,,1.75,2.0,1.82,2.02,,,,,,,,,,,,,,,1.833,2.02,1.80575,1.95075,Fish M.,Schuettler R.,23.0,8.0,15.0,1,,,,,4,1,3,69,53,171,125,0.625,0.6071428571428571,0.7,0.7,1,1,0.017857142857142905,0.0,0,1.056052674249314,3,0.3333333333333333,0.3333333333333333,0.0,0.02717391304347826,0.07589285714285714,-0.04871894409937888
32,Queens Club,Stella Artois,2004-06-12,International,Outdoor,Grass,Semifinals,3.0,Grosjean S.,Lee H.T.,13.0,99,6.0,7.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.28,3.55,,,1.3,2.9,,,1.222,4.0,,,1.25,3.9,1.278,4.05,,,,,,,,,,,,,,,1.3,4.05,1.266,3.68,Grosjean S.,Lee H.T.,13.0,99.0,-86.0,1,,,,,2,0,2,177,99,55,67,0.7586206896551724,0.5333333333333333,0.8,0.6,1,1,0.22528735632183905,0.20000000000000007,0,-2.030170492673053,2,0.3333333333333333,0.3333333333333333,0.0,0.05835543766578249,0.0053872053872053875,0.0529682322785771
32,Queens Club,Stella Artois,2004-06-12,International,Outdoor,Grass,Semifinals,3.0,Roddick A.,Hewitt L.,2.0,11,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.5,2.5,,,1.5,2.2,,,1.533,2.375,,,1.5,2.45,1.476,2.82,,,,,,,,,,,,,,,1.533,2.82,1.5018,2.469,Hewitt L.,Roddick A.,11.0,2.0,9.0,0,,,,,7,7,0,243,63,197,66,0.8809523809523809,0.7692307692307693,0.8,0.9,1,1,0.11172161172161166,-0.09999999999999998,0,1.7047480922384253,0,0.3333333333333333,0.3333333333333333,0.0,0.08008658008658008,0.38461538461538464,-0.30452880452880454
31,Halle,Gerry Weber Open,2004-06-11,International,Outdoor,Grass,Quarterfinals,3.0,Novak J.,Haas T.,19.0,112,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.0,1.78,,,,,,,2.0,1.727,,,1.9,1.85,2.03,1.813,,,,,,,,,,,,,,,2.03,1.85,1.9825,1.7925,Haas T.,Novak J.,112.0,19.0,93.0,0,,,,,4,2,2,136,72,157,103,0.5555555555555556,0.5882352941176471,0.5555555555555556,0.7,2,2,-0.0326797385620915,-0.14444444444444438,0,1.774059892128654,2,0.3333333333333333,0.3333333333333333,0.0,0.004960317460317461,0.030959752321981424,-0.025999434861663964
32,Queens Club,Stella Artois,2004-06-11,International,Outdoor,Grass,Quarterfinals,3.0,Hewitt L.,Andreev I.,11.0,60,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.28,3.55,,,,,,,1.333,3.25,,,1.3,3.35,1.339,3.55,,,,,,,,,,,,,,,1.339,3.55,1.313,3.425,Andreev I.,Hewitt L.,60.0,11.0,49.0,0,,,,,0,2,-2,14,16,242,63,1.0,0.8780487804878049,1.0,0.8,1,1,0.12195121951219512,0.19999999999999996,0,1.6964492894237297,-2,0.3333333333333333,0.3333333333333333,0.0,0.016666666666666666,0.07982261640798226,-0.0631559497413156
31,Halle,Gerry Weber Open,2004-06-11,International,Outdoor,Grass,Quarterfinals,3.0,Federer R.,Clement A.,1.0,37,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.08,7.0,,,,,,,1.1,6.5,,,1.1,6.25,1.118,7.5,,,,,,,,,,,,,,,1.118,7.5,1.0995,6.8125,Clement A.,Federer R.,37.0,1.0,36.0,0,,,,,2,6,-4,134,104,237,89,0.6666666666666666,0.7692307692307693,0.7,1.0,2,2,-0.10256410256410264,-0.30000000000000004,0,3.6109179126442243,-4,0.3333333333333333,0.3333333333333333,0.0,0.018018018018018018,0.7692307692307693,-0.7512127512127512
32,Queens Club,Stella Artois,2004-06-11,International,Outdoor,Grass,Quarterfinals,3.0,Lee H.T.,Beck K.,99.0,79,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.25,1.571,,,2.15,1.65,2.47,1.599,,,,,,,,,,,,,,,2.47,1.65,2.29,1.606666667,Beck K.,Lee H.T.,79.0,99.0,-20.0,0,,,,,0,1,-1,18,36,54,67,0.5,0.5,0.5,0.6,1,1,0.0,-0.09999999999999998,0,-0.2256719976675683,-1,0.3333333333333333,0.3333333333333333,0.0,0.006329113924050633,0.005050505050505051,0.0012786088735455819
31,Halle,Gerry Weber Open,2004-06-11,International,Outdoor,Grass,Quarterfinals,3.0,Schuettler R.,Kiefer N.,8.0,31,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.0,1.77,,,,,,,2.1,1.667,,,2.0,1.75,2.12,1.758,,,,,,,,,,,,,,,2.12,1.77,2.055,1.73625,Kiefer N.,Schuettler R.,31.0,8.0,23.0,0,,,,,2,4,-2,110,93,170,125,0.6551724137931034,0.5925925925925926,0.7,0.7,1,1,0.06257982120051087,0.0,0,1.3545456628053105,-2,0.3333333333333333,0.3333333333333333,0.0,0.021134593993325918,0.07407407407407407,-0.052939480080748155
31,Halle,Gerry Weber Open,2004-06-11,International,Outdoor,Grass,Quarterfinals,3.0,Fish M.,Verdasco F.,23.0,50,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.62,2.25,,,,,,,1.5,2.5,,,1.6,2.3,1.633,2.38,,,,,,,,,,,,,,,1.633,2.5,1.58825,2.3575,Fish M.,Verdasco F.,23.0,50.0,-27.0,1,,,,,3,1,2,68,53,25,25,0.6086956521739131,0.6666666666666666,0.7,0.6666666666666666,1,1,-0.05797101449275355,0.033333333333333326,0,-0.7765287894989963,2,0.3333333333333333,0.3333333333333333,0.0,0.026465028355387527,0.013333333333333332,0.013131695022054194
32,Queens Club,Stella Artois,2004-06-11,International,Outdoor,Grass,Quarterfinals,3.0,Roddick A.,Srichaphan P.,2.0,14,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.3,3.4,,,,,,,1.286,3.5,,,1.35,3.1,1.308,3.75,,,,,,,,,,,,,,,1.35,3.75,1.311,3.4375,Roddick A.,Srichaphan P.,2.0,14.0,-12.0,1,,,,,7,1,6,196,66,120,92,0.76,0.5238095238095238,0.9,0.6,1,1,0.23619047619047617,0.30000000000000004,0,-1.945910149055313,6,0.3333333333333333,0.3333333333333333,0.0,0.38,0.03741496598639456,0.34258503401360546
32,Queens Club,Stella Artois,2004-06-11,International,Outdoor,Grass,Quarterfinals,3.0,Grosjean S.,Stepanek R.,13.0,63,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.27,3.55,,,,,,,1.286,3.5,,,1.28,3.46,1.303,3.8,,,,,,,,,,,,,,,1.303,3.8,1.28475,3.5775,Grosjean S.,Stepanek R.,13.0,63.0,-50.0,1,,,,,3,1,2,176,99,52,49,0.75,0.6923076923076923,0.8,0.7,1,1,0.05769230769230771,0.10000000000000009,0,-1.5781853689299958,2,0.3333333333333333,0.3333333333333333,0.0,0.057692307692307696,0.010989010989010988,0.046703296703296704
31,Halle,Gerry Weber Open,2004-06-10,International,Outdoor,Grass,2nd Round,3.0,Fish M.,Sargsian S.,23.0,51,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.42,2.75,,,,,,,1.444,2.625,,,1.45,2.6,1.526,2.7,,,,,,,,,,,,,,,1.526,2.75,1.46,2.66875,Fish M.,Sargsian S.,23.0,51.0,-28.0,1,,,,,1,0,1,67,53,81,103,0.5909090909090909,0.43478260869565216,0.7,0.5,3,3,0.15612648221343878,0.19999999999999996,0,-0.796331416795176,1,0.3333333333333333,0.3333333333333333,0.0,0.025691699604743084,0.008525149190110827,0.017166550414632255
32,Queens Club,Stella Artois,2004-06-10,International,Outdoor,Grass,3rd Round,3.0,Lee H.T.,Schalken S.,99.0,16,7.0,6.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,2.4,1.53,,,,,,,2.375,1.533,,,2.45,1.5,2.44,1.61,,,,,,,,,,,,,,,2.45,1.61,2.41625,1.54325,Lee H.T.,Schalken S.,99.0,16.0,83.0,1,,,,,1,2,-1,53,67,157,113,0.46153846153846156,0.75,0.6,0.9,1,2,-0.28846153846153844,-0.30000000000000004,-1,1.8225311278948086,-1,0.3333333333333333,0.3333333333333333,0.0,0.004662004662004662,0.046875,-0.042212995337995336
31,Halle,Gerry Weber Open,2004-06-10,International,Outdoor,Grass,2nd Round,3.0,Kiefer N.,Bjorkman J.,31.0,27,5.0,7.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,1.8,1.95,,,,,,,1.727,2.0,,,1.87,1.87,1.775,2.09,,,,,,,,,,,,,,,1.87,2.09,1.793,1.9775,Bjorkman J.,Kiefer N.,27.0,31.0,-4.0,0,,,,,2,3,-1,114,101,109,93,0.7105263157894737,0.6428571428571429,0.8,0.6,2,2,0.06766917293233077,0.20000000000000007,0,-0.13815033848081715,-1,0.3333333333333333,0.3333333333333333,0.0,0.02631578947368421,0.020737327188940093,0.0055784622847441165
32,Queens Club,Stella Artois,2004-06-10,International,Outdoor,Grass,3rd Round,3.0,Beck K.,Karlovic I.,79.0,62,6.0,7.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.95,1.8,,,,,,,1.833,1.833,,,1.87,1.87,2.07,1.787,,,,,,,,,,,,,,,2.07,1.87,1.93075,1.8225,Beck K.,Karlovic I.,79.0,62.0,17.0,1,,,,,1,0,1,17,36,16,21,0.42857142857142855,0.625,0.42857142857142855,0.625,1,1,-0.19642857142857145,-0.19642857142857145,0,0.24231346742192983,1,0.3333333333333333,0.3333333333333333,0.0,0.0054249547920434,0.010080645161290322,-0.004655690369246923
32,Queens Club,Stella Artois,2004-06-10,International,Outdoor,Grass,3rd Round,3.0,Srichaphan P.,Dupuis A.,14.0,83,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.42,2.75,,,,,,,1.444,2.625,,,1.45,2.6,1.392,3.2,,,,,,,,,,,,,,,1.45,3.2,1.4265,2.79375,Dupuis A.,Srichaphan P.,83.0,14.0,69.0,0,,,,,0,2,-2,57,88,119,92,0.45,0.5,0.6,0.6,1,1,-0.04999999999999999,0.0,0,1.7797832781813399,-2,0.3333333333333333,0.3333333333333333,0.0,0.005421686746987952,0.03571428571428571,-0.03029259896729776
32,Queens Club,Stella Artois,2004-06-10,International,Outdoor,Grass,3rd Round,3.0,Stepanek R.,Lu Y.H.,63.0,102,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.4,2.75,,,1.45,2.6,1.5,2.75,,,,,,,,,,,,,,,1.5,2.75,1.45,2.7,Lu Y.H.,Stepanek R.,102.0,63.0,39.0,0,,,,,1,2,-1,2,0,51,49,1.0,0.6666666666666666,1.0,0.7,1,1,0.33333333333333337,0.30000000000000004,0,0.4818380868927381,-1,0.3333333333333333,0.3333333333333333,0.0,0.00980392156862745,0.010582010582010581,-0.0007780890133831306
31,Halle,Gerry Weber Open,2004-06-10,International,Outdoor,Grass,2nd Round,3.0,Verdasco F.,Seppi A.,50.0,181,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.4,2.75,,,1.4,2.85,1.455,2.92,,,,,,,,,,,,,,,1.455,2.92,1.418333333,2.84,Seppi A.,Verdasco F.,181.0,50.0,131.0,0,,,,,1,8,-7,1,5,24,25,1.0,0.5,1.0,0.5,2,2,0.5,0.5,0,1.2864740258376801,-7,0.3333333333333333,0.3333333333333333,0.0,0.0055248618784530384,0.01,-0.004475138121546962
31,Halle,Gerry Weber Open,2004-06-10,International,Outdoor,Grass,2nd Round,3.0,Schuettler R.,Johansson J.,8.0,48,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.571,2.25,,,1.65,2.15,1.741,2.15,,,,,,,,,,,,,,,1.741,2.25,1.654,2.183333333,Johansson J.,Schuettler R.,48.0,8.0,40.0,0,,,,,1,1,0,15,17,169,125,0.5,0.5769230769230769,0.5,0.7,2,2,-0.07692307692307687,-0.19999999999999996,0,1.7917594692280554,0,0.3333333333333333,0.3333333333333333,0.0,0.010416666666666666,0.07211538461538461,-0.061698717948717945
32,Queens Club,Stella Artois,2004-06-10,International,Outdoor,Grass,3rd Round,3.0,Andreev I.,Patience O.,60.0,97,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.5,2.5,,,1.55,2.35,1.546,2.63,,,,,,,,,,,,,,,1.55,2.63,1.532,2.493333333,Andreev I.,Patience O.,60.0,97.0,-37.0,1,,,,,2,1,1,13,16,10,9,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0,-0.4803664162812824,1,0.3333333333333333,0.3333333333333333,0.0,0.016666666666666666,0.010309278350515464,0.006357388316151203
32,Queens Club,Stella Artois,2004-06-10,International,Outdoor,Grass,3rd Round,3.0,Hewitt L.,Marray J.,11.0,277,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.06,8.0,,,,,,,1.063,8.0,,,1.05,7.75,1.095,8.75,,,,,,,,,,,,,,,1.095,8.75,1.067,8.125,Hewitt L.,Marray J.,11.0,277.0,-266.0,1,,,,,1,0,1,241,63,2,1,0.875,0.6666666666666666,0.8,0.6666666666666666,1,1,0.20833333333333337,0.13333333333333341,0,-3.226122233388968,1,0.3333333333333333,0.3333333333333333,0.0,0.07954545454545454,0.0024067388688327313,0.07713871567662181
32,Queens Club,Stella Artois,2004-06-10,International,Outdoor,Grass,3rd Round,3.0,Roddick A.,Ancic I.,2.0,68,7.0,6.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.22,4.1,,,,,,,1.222,4.0,,,1.2,4.25,1.278,4.05,,,,,,,,,,,,,,,1.278,4.25,1.23,4.1,Ancic I.,Roddick A.,68.0,2.0,66.0,0,,,,,0,1,-1,2,0,195,66,1.0,0.75,1.0,0.9,1,2,0.25,0.09999999999999998,-1,3.5263605246161616,-1,0.3333333333333333,0.3333333333333333,0.0,0.014705882352941176,0.375,-0.3602941176470588
32,Queens Club,Stella Artois,2004-06-10,International,Outdoor,Grass,3rd Round,3.0,Grosjean S.,Flanagan I.,13.0,866,6.0,2.0,6.0,0.0,,,,,,,2.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flanagan I.,Grosjean S.,866.0,13.0,853.0,0,,,,,0,1,-1,2,0,175,99,1.0,0.7407407407407407,1.0,0.7,1,1,0.2592592592592593,0.30000000000000004,0,4.198935551100899,-1,0.3333333333333333,0.3333333333333333,0.0,0.0011547344110854503,0.056980056980056974,-0.055825322568971526
31,Halle,Gerry Weber Open,2004-06-09,International,Outdoor,Grass,2nd Round,3.0,Clement A.,Popp A.,37.0,84,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.8,1.95,,,,,,,1.667,2.1,,,1.7,2.1,1.806,2.04,,,,,,,,,,,,,,,1.806,2.1,1.74325,2.0475,Clement A.,Popp A.,37.0,84.0,-47.0,1,,,,,2,0,2,133,104,32,44,0.65625,0.7142857142857143,0.7,0.8,2,2,-0.0580357142857143,-0.10000000000000009,0,-0.819898886199089,2,0.3333333333333333,0.3333333333333333,0.0,0.017736486486486486,0.008503401360544218,0.009233085125942267
32,Queens Club,Stella Artois,2004-06-09,International,Outdoor,Grass,2nd Round,3.0,Karlovic I.,Enqvist T.,62.0,57,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.65,2.2,,,,,,,1.571,2.25,,,1.6,2.3,1.625,2.4,,,,,,,,,,,,,,,1.65,2.4,1.6115,2.2875,Enqvist T.,Karlovic I.,57.0,62.0,-5.0,0,,,,,0,1,-1,126,93,15,21,0.5294117647058824,0.5714285714285714,0.6,0.5714285714285714,1,2,-0.04201680672268904,0.02857142857142858,-1,-0.0840831172105414,-1,0.3333333333333333,0.3333333333333333,0.0,0.009287925696594427,0.009216589861751152,7.133583484327487e-05
32,Queens Club,Stella Artois,2004-06-09,International,Outdoor,Grass,2nd Round,3.0,Stepanek R.,Sanguinetti D.,63.0,113,4.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,1.55,2.4,,,,,,,1.444,2.625,,,1.5,2.45,1.599,2.47,,,,,,,,,,,,,,,1.599,2.625,1.52325,2.48625,Sanguinetti D.,Stepanek R.,113.0,63.0,50.0,0,,,,,0,4,-4,69,100,50,49,0.43478260869565216,0.6363636363636364,0.3,0.7,2,1,-0.2015810276679842,-0.39999999999999997,1,0.5842530923208082,-4,0.3333333333333333,0.3333333333333333,0.0,0.003847633705271258,0.0101010101010101,-0.0062533763957388425
32,Queens Club,Stella Artois,2004-06-09,International,Outdoor,Grass,2nd Round,3.0,Beck K.,Henman T.,79.0,5,6.0,2.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,5.0,1.16,,,,,,,6.5,1.1,,,4.67,1.17,5.15,1.19,,,,,,,,,,,,,,,6.5,1.19,5.33,1.155,Beck K.,Henman T.,79.0,5.0,74.0,1,,,,,1,0,1,16,36,203,87,0.3333333333333333,0.7567567567567568,0.3333333333333333,0.8,1,342,-0.4234234234234235,-0.46666666666666673,-341,2.760009940032921,1,0.3333333333333333,0.3333333333333333,0.0,0.004219409282700422,0.15135135135135136,-0.14713194206865093
32,Queens Club,Stella Artois,2004-06-09,International,Outdoor,Grass,2nd Round,3.0,Ancic I.,Martin T.,68.0,70,7.0,6.0,4.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,,,,,,,,,2.0,1.727,,,1.95,1.8,2.11,1.763,,,,,,,,,,,,,,,2.11,1.8,2.02,1.763333333,Ancic I.,Martin T.,68.0,70.0,-2.0,1,,,,,1,0,1,1,0,75,59,1.0,0.65,1.0,0.7,1,1,0.35,0.30000000000000004,0,-0.028987536873252395,1,0.3333333333333333,0.3333333333333333,0.0,0.014705882352941176,0.009285714285714286,0.00542016806722689
32,Queens Club,Stella Artois,2004-06-09,International,Outdoor,Grass,2nd Round,3.0,Flanagan I.,Hanescu V.,866.0,78,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flanagan I.,Hanescu V.,866.0,78.0,788.0,1,,,,,1,0,1,1,0,28,25,1.0,0.75,1.0,0.75,1,1,0.25,0.25,0,2.4071760818728434,1,0.3333333333333333,0.3333333333333333,0.0,0.0011547344110854503,0.009615384615384616,-0.008460650204299166
31,Halle,Gerry Weber Open,2004-06-09,International,Outdoor,Grass,2nd Round,3.0,Novak J.,Chiudinelli M.,19.0,193,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chiudinelli M.,Novak J.,193.0,19.0,174.0,0,,,,,0,1,-1,1,1,156,103,1.0,0.5625,1.0,0.7,2,2,0.4375,0.30000000000000004,0,2.3182512097384453,-1,0.3333333333333333,0.3333333333333333,0.0,0.0051813471502590676,0.029605263157894735,-0.024423916007635667
32,Queens Club,Stella Artois,2004-06-09,International,Outdoor,Grass,2nd Round,3.0,Lu Y.H.,Coria G.,102.0,3,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coria G.,Lu Y.H.,3.0,102.0,-99.0,0,,,,,0,1,-1,144,60,1,0,0.0,1.0,0.0,1.0,351,2,-1.0,-1.0,349,-3.5263605246161607,-1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.00980392156862745,-0.00980392156862745
31,Halle,Gerry Weber Open,2004-06-09,International,Outdoor,Grass,2nd Round,3.0,Haas T.,Carlsen K.,112.0,104,6.0,7.0,6.0,2.0,6.0,4.0,,,,,2.0,1.0,Completed,1.25,3.7,,,,,,,1.3,3.4,,,1.3,3.45,1.26,4.3,,,,,,,,,,,,,,,1.3,4.3,1.2775,3.7125,Carlsen K.,Haas T.,104.0,112.0,-8.0,0,,,,,0,3,-3,41,50,135,72,0.5263157894736842,0.5,0.4,0.5,2,2,0.02631578947368418,-0.09999999999999998,0,-0.07410797215372167,-3,0.3333333333333333,0.3333333333333333,0.0,0.005060728744939271,0.004464285714285714,0.0005964430306535573
32,Queens Club,Stella Artois,2004-06-09,International,Outdoor,Grass,2nd Round,3.0,Marray J.,Delgado J.,277.0,326,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.95,1.8,,,,,,,2.1,1.667,,,2.1,1.7,2.06,1.794,,,,,,,,,,,,,,,2.1,1.8,2.0525,1.74025,Delgado J.,Marray J.,326.0,277.0,49.0,0,,,,,0,1,-1,8,21,1,1,0.2857142857142857,0.5,0.2,0.5,2,2,-0.2142857142857143,-0.3,0,0.1628798751793692,-1,0.3333333333333333,0.3333333333333333,0.0,0.0008764241893076248,0.0018050541516245488,-0.000928629962316924
32,Queens Club,Stella Artois,2004-06-09,International,Outdoor,Grass,2nd Round,3.0,Hewitt L.,Lopez M.,11.0,128,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.07,7.5,,,,,,,1.063,7.5,,,1.04,9.25,1.098,8.75,,,,,,,,,,,,,,,1.098,9.25,1.06775,8.25,Hewitt L.,Lopez M.,11.0,128.0,-117.0,1,,,,,2,0,2,240,63,14,13,0.8717948717948718,1.0,0.8,1.0,352,2,-0.1282051282051282,-0.19999999999999996,350,-2.4541349911212462,2,0.3333333333333333,0.3333333333333333,0.0,0.07925407925407925,0.0078125,0.07144157925407925
32,Queens Club,Stella Artois,2004-06-09,International,Outdoor,Grass,2nd Round,3.0,Lee H.T.,Ginepri R.,99.0,35,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.25,1.6,,,,,,,2.375,1.533,,,2.35,1.55,2.36,1.641,,,,,,,,,,,,,,,2.375,1.641,2.33375,1.581,Ginepri R.,Lee H.T.,35.0,99.0,-64.0,0,,,,,2,2,0,49,47,52,67,0.6875,0.4166666666666667,0.7,0.5,1,2,0.2708333333333333,0.19999999999999996,-1,-1.0397717886451763,0,0.3333333333333333,0.3333333333333333,0.0,0.019642857142857142,0.004208754208754209,0.015434102934102934
32,Queens Club,Stella Artois,2004-06-09,International,Outdoor,Grass,2nd Round,3.0,Grosjean S.,Reid T.,13.0,129,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.42,2.75,,,,,,,1.364,3.0,,,1.45,2.6,1.408,3.15,,,,,,,,,,,,,,,1.45,3.15,1.4105,2.875,Grosjean S.,Reid T.,13.0,129.0,-116.0,1,,,,,2,0,2,174,99,11,12,0.7307692307692307,0.6,0.7,0.6,341,2,0.13076923076923075,0.09999999999999998,339,-2.294863046900135,2,0.3333333333333333,0.3333333333333333,0.0,0.056213017751479286,0.004651162790697674,0.05156185496078161
